,Plv max,Plv min,Prv max,Prv min,Qpo max,Qpo min,Qao max,Qao min,Psvn max,Psvn min,Pvn max,Pvn min
1226,124.62789456871462,6.509595497281876,45.28188834731407,7.364679139552694,1081.631844116142,-0.0,814.7715026149659,-0.0,17.201674787674666,16.742465537680822,12.27506437820069,10.908264540381861
1227,119.24983012525351,7.016359587218027,45.19123404853131,7.241529560727982,1111.5780860979617,-0.0,797.8701220228428,-0.0,16.63897786086598,16.201957090334624,13.622342184472942,12.048234598952373
1228,125.02702167691311,6.245934242634781,45.45148542303934,7.389277629595752,1125.4331005067452,-0.0,817.6280822913996,-0.0,17.27653380278854,16.814659772468996,12.314933562001922,10.877669552970563
1229,117.8084431725415,7.124765903136237,44.64584286812711,7.161062007415129,902.0871870411312,-0.0,788.4602152812797,-0.0,16.390963794947286,15.96255302961045,13.7070674363656,12.024118699797024
1230,126.0654313568599,6.193926825757057,45.08238871205717,7.3777404692531645,978.1805343403125,-0.0,817.130792611279,-0.0,17.31109672199869,16.84770220195907,11.834169877918951,10.437881586475442
1231,117.73180279929845,7.232643650321935,45.06483628568794,7.204085305498578,1068.1381632231737,-0.0,793.3210911329855,-0.0,16.49128617254895,16.06036988362859,13.707066762564148,12.25291068435932
1232,120.48023923824032,6.9762853176209365,44.38820910109254,7.204155951682855,917.7098638559858,-0.0,795.6366930477614,-0.0,16.658395498365064,16.218150027293532,12.49545249035013,11.230548107812396
1233,119.13817988989997,7.633592555994804,44.60367077224878,7.191738785695629,911.1670508018516,-0.0,793.3394244712906,-0.0,16.548440314713755,16.113405561611998,13.068532419062263,11.734013614408905
1234,126.93178626097593,6.10978504666258,45.33034106130779,7.4196639470113395,1002.4244013175281,-0.0,822.126411487115,-0.0,17.448365047531034,16.979931455210433,11.86639417953719,10.313359915021731
1235,126.04546763110747,6.265400077359256,45.568828566889046,7.4173189450070796,1014.2422481161431,-0.0,821.1082737881133,-0.0,17.38072109777646,16.91555534624938,12.234878568662735,10.753045626870062
1236,113.32234590443187,8.329136941770647,44.23909608112648,7.038380256056077,980.8297695460116,-0.0,773.3939009341664,-0.0,15.913315918387303,15.503419835560214,14.05042114452882,12.810308537140699
1237,116.92529346851158,8.089408917257655,44.34888017026735,7.11713899325318,1016.1877946065887,-0.0,783.5788895060851,-0.0,16.260392924574656,15.835583665339863,13.477099876729216,12.168652740399589
1238,0.39124922500000003,-11.98311145028636,0.0,-10.499998578957628,262.46883869052226,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1239,116.24273375075677,7.609389643160589,44.613512862913296,7.138801548727509,1066.9352369348064,-0.0,786.1895900298213,-0.0,16.29469955738786,15.870532203629926,13.87382912046382,12.296498273743138
1240,111.00301850727296,8.507517337787625,43.978150159388356,6.9657214924059465,893.7537202139118,-0.0,764.1100749614492,-0.0,15.63424499440128,15.235169246551143,14.532881860149907,13.143306871687914
1241,118.1166555915181,7.295464549685887,44.906969976076745,7.189617754031295,958.4115735345633,-0.0,791.6139624872787,-0.0,16.463246301952143,16.03269448223006,13.712908736673617,12.182346666231712
1242,119.60887648011214,7.421703230312474,45.12644295698444,7.2423065627810415,936.0643459304015,-0.0,798.3942299447033,-0.0,16.658743932878874,16.221149126998213,13.379824932494449,11.96580293659211
1243,126.12564955535558,6.112637362732328,45.30935570478097,7.4050284135044135,1159.5698498140637,-0.0,820.378818331487,-0.0,17.385511881057617,16.918926561751313,11.828952865901217,10.488153208531644
1244,120.14692768332011,6.789734611289889,44.75178812955501,7.221639713957747,1062.6116488967164,-0.0,796.398116836224,-0.0,16.652627633550463,16.213449474666472,13.195986920509517,11.563741450214081
1245,122.4554081466818,6.7591120205436095,44.828258858059456,7.275619774884731,925.7696086469215,-0.0,803.7037562298281,-0.0,16.888715180986082,16.441244804331465,12.675325842839003,11.116100348448786
1246,119.96658412674634,7.204440091311475,44.917170800038186,7.233152772327328,921.6054621827084,-0.0,797.8875260211066,-0.0,16.667123884788115,16.228348355862753,13.080321380851059,11.758372610305509
1247,117.17365975896865,7.68223729559038,44.97800237142587,7.17670630379836,936.976871158514,-0.0,789.6325293959387,-0.0,16.384037192922452,15.957117287091554,13.963414525723218,12.420658040877882
1248,123.06671816708221,6.855440172112031,44.84841510417245,7.297770691811897,1046.761311275983,-0.0,806.9805395070769,-0.0,16.990075403827372,16.537653791027342,12.243814494465784,10.958848875357134
1249,117.8077463282279,7.515701328293437,44.39641145820024,7.147233945737635,1044.0580648311993,-0.0,787.7008596244734,-0.0,16.38851521193879,15.958794855100207,13.192005373662402,11.86977868135026
1250,121.77299316327279,6.647668455081744,44.848182431391955,7.2707793758975,1028.167465374071,-0.0,803.1254380539292,-0.0,16.860401338054643,16.413061226551296,12.675940512521306,11.18363962642078
1251,120.45615719284557,6.653099899013868,44.9685798358758,7.257422094778113,1121.5438862449255,-0.0,801.1442684491967,-0.0,16.76841275204522,16.325251833079353,12.857247155298165,11.540919555163146
